Partido;Local;Equipo;Conferencia;Nivel;ConfRival;NivelRival;Puntos;Ptsencontra;Ganador;T2A;T2I;T3A;T3I;TLA;TLI;Reb;RebO;RebD;Asist;Robos;Tapones;Perdidas;Ptsperdida;Ptscontrataque;Ptszona;Faltas;Tecnicas;Intecionales;T2AR;T2IR;T3AR;T3IR;TLAR;TLIR;RebR;RebOR;RebDR;AsistR;RobosR;TaponesR;PerdidasR;PtsperdidaR;PtscontrataqueR;PtszonaR;FaltasR;TecnicasR;IntencionalesR
400975008;L;Heat;0;1;0;2;104;98;V;40;81;10;28;14;16;52;7;41;20;3;4;16;9;7;52;22;1;0;35;84;9;26;19;27;48;7;30;19;11;4;11;13;14;40;19;1;1
400975009;Vis;Raptors;0;2;0;0;100;108;V;37;87;14;38;12;18;51;12;30;21;4;10;15;21;10;40;23;0;0;43;93;8;24;14;17;58;13;34;29;8;7;12;14;6;46;19;0;0
400975009;L;Knicks;0;0;0;2;108;100;D;43;93;8;24;14;17;58;13;34;29;8;7;12;14;6;46;19;0;0;37;87;14;38;12;18;51;12;30;21;4;10;15;21;10;40;23;0;0
400975010;Vis;Nuggets;1;1;1;2;95;125;D;35;87;10;33;15;23;52;15;28;19;11;5;21;36;9;46;14;0;0;45;82;18;41;17;23;51;8;38;30;13;4;18;21;18;48;22;0;0
400975010;L;Rockets;1;2;1;1;125;95;V;45;82;18;41;17;23;51;8;38;30;13;4;18;21;18;48;22;0;0;35;87;10;33;15;23;52;15;28;19;11;5;21;36;9;46;14;0;0
400975011;Vis;Mavericks;1;0;1;0;95;94;V;39;91;9;28;8;16;48;4;36;23;9;2;8;8;12;52;14;0;0;37;81;7;29;13;14;57;6;46;25;7;6;17;14;14;48;25;0;0
400975011;L;Grizzlies;1;0;1;0;94;95;D;37;81;7;29;13;14;57;6;46;25;7;6;17;14;14;48;25;0;0;39;91;9;28;8;16;48;4;36;23;9;2;8;8;12;52;14;0;0
400975012;Vis;Magic;0;0;1;2;118;124;D;46;91;12;37;14;22;57;7;37;28;4;4;15;19;4;58;31;1;0;40;87;8;23;36;45;52;10;32;22;9;3;8;3;12;52;17;0;0
400975012;L;Timberwolves;1;2;0;0;124;118;V;40;87;8;23;36;45;52;10;32;22;9;3;8;3;12;52;17;0;0;46;91;12;37;14;22;57;7;37;28;4;4;15;19;4;58;31;1;0
400975013;Vis;Spurs;1;2;1;1;90;107;V;35;88;6;24;14;15;44;8;31;22;10;5;16;27;7;36;23;0;0;39;81;7;24;22;24;54;7;38;23;7;2;16;11;18;50;18;1;0
400975013;L;Pelicans;1;1;1;2;107;90;D;39;81;7;24;22;24;54;7;38;23;7;2;16;11;18;50;18;1;0;35;88;6;24;14;15;44;8;31;22;10;5;16;27;7;36;23;0;0
400975014;Vis;Warriors;1;2;1;1;91;108;V;33;80;10;31;15;18;47;7;32;22;11;8;22;34;10;38;20;3;0;41;90;8;25;18;26;60;13;37;16;15;5;17;15;33;40;21;1;0
400975014;L;Thunder;1;1;1;2;108;91;D;41;90;8;25;18;26;60;13;37;16;15;5;17;15;33;40;21;1;0;33;80;10;31;15;18;47;7;32;22;11;8;22;34;10;38;20;3;0
400975015;Vis;Bucks;0;2;1;0;113;107;D;42;97;8;29;21;31;53;13;29;19;16;6;15;19;17;36;30;0;0;37;93;7;22;26;33;75;22;38;15;7;9;29;38;21;46;26;1;0
400975015;L;Suns;1;0;0;2;107;113;V;37;93;7;22;26;33;75;22;38;15;7;9;29;38;21;46;26;1;0;42;97;8;29;21;31;53;13;29;19;16;6;15;19;17;36;30;0;0
400975016;Vis;Bulls;0;0;1;1;80;110;D;29;78;5;21;17;20;48;8;35;15;3;1;16;22;11;36;21;0;0;40;86;14;35;16;19;53;8;37;23;10;5;7;5;5;40;15;0;0
400975016;L;Jazz;1;1;0;0;110;80;V;40;86;14;35;16;19;53;8;37;23;10;5;7;5;5;40;15;0;0;29;78;5;21;17;20;48;8;35;15;3;1;16;22;11;36;21;0;0
400975017;Vis;Lakers;1;0;1;0;102;113;V;39;78;15;29;9;15;37;4;28;27;8;4;17;23;10;46;19;0;0;47;85;10;21;9;14;51;10;34;26;9;4;17;12;7;52;20;0;0
400975017;L;Kings;1;0;1;0;113;102;D;47;85;10;21;9;14;51;10;34;26;9;4;17;12;7;52;20;0;0;39;78;15;29;9;15;37;4;28;27;8;4;17;23;10;46;19;0;0
400975018;Vis;Trail Blazers;1;1;0;0;127;125;V;48;96;6;15;25;35;56;12;33;24;5;13;7;6;6;60;16;0;0;50;100;10;25;15;21;58;13;34;25;4;6;9;11;8;66;22;0;0
400975018;L;Nets;0;0;1;1;125;127;D;50;100;10;25;15;21;58;13;34;25;4;6;9;11;8;66;22;0;0;48;96;6;15;25;35;56;12;33;24;5;13;7;6;6;60;16;0;0
400975019;Vis;Knicks;0;0;0;0;104;116;V;40;78;12;30;12;14;45;5;33;30;1;9;20;19;13;42;19;1;0;47;99;13;31;9;12;50;13;27;30;7;2;10;13;16;44;16;0;0
400975019;L;Hawks;0;0;0;0;116;104;D;47;99;13;31;9;12;50;13;27;30;7;2;10;13;16;44;16;0;0;40;78;12;30;12;14;45;5;33;30;1;9;20;19;13;42;19;1;0
400975020;Vis;Magic;0;0;0;2;103;118;V;41;95;9;24;12;19;63;16;35;21;6;4;12;11;5;48;16;0;1;42;91;17;42;17;25;55;13;33;27;6;10;9;15;7;34;20;1;0
400975020;L;Celtics;0;2;0;0;118;103;D;42;91;17;42;17;25;55;13;33;27;6;10;9;15;7;34;20;1;0;41;95;9;24;12;19;63;16;35;21;6;4;12;11;5;48;16;0;1
400975021;Vis;Hornets;0;1;0;2;99;100;V;36;94;11;29;16;27;65;15;40;25;4;3;9;9;8;36;17;1;0;38;83;13;39;11;15;53;3;42;25;4;7;12;10;10;36;24;0;0
400975021;L;Cavaliers;0;2;0;1;100;99;D;38;83;13;39;11;15;53;3;42;25;4;7;12;10;10;36;24;0;0;36;94;11;29;16;27;65;15;40;25;4;3;9;9;8;36;17;1;0
400975022;Vis;Raptors;0;2;0;2;104;107;V;40;81;9;30;15;20;49;7;35;17;14;4;20;30;29;56;20;1;0;38;83;11;26;20;27;49;10;31;19;10;3;16;18;17;44;18;0;0
400975022;L;Pacers;0;2;0;2;107;104;D;38;83;11;26;20;27;49;10;31;19;10;3;16;18;17;44;18;0;0;40;81;9;30;15;20;49;7;35;17;14;4;20;30;29;56;20;1;0
400975023;Vis;Heat;0;1;1;2;109;97;D;38;80;19;39;14;16;47;9;33;29;4;4;14;11;6;26;24;0;0;37;84;7;17;16;26;54;13;31;21;9;3;10;11;6;48;16;0;0
400975023;L;Timberwolves;1;2;0;1;97;109;V;37;84;7;17;16;26;54;13;31;21;9;3;10;11;6;48;16;0;0;38;80;19;39;14;16;47;9;33;29;4;4;14;11;6;26;24;0;0
400975024;Vis;Pistons;0;1;1;1;99;98;D;39;84;14;37;7;9;49;8;35;22;6;5;21;19;19;38;17;0;0;42;98;8;32;6;8;56;13;32;22;13;6;15;19;7;50;12;0;0
400975024;L;Thunder;1;1;0;1;98;99;V;42;98;8;32;6;8;56;13;32;22;13;6;15;19;7;50;12;0;0;39;84;14;37;7;9;49;8;35;22;6;5;21;19;19;38;17;0;0
400975025;Vis;Grizzlies;1;0;1;1;92;104;D;36;73;9;24;11;16;31;3;20;28;10;3;18;29;15;46;21;0;0;40;79;9;32;15;26;61;15;35;24;9;4;21;21;13;52;18;1;0
400975025;L;Nuggets;1;1;1;0;104;92;V;40;79;9;32;15;26;61;15;35;24;9;4;21;21;13;52;18;1;0;36;73;9;24;11;16;31;3;20;28;10;3;18;29;15;46;21;0;0
400975026;Vis;Pelicans;1;1;1;0;115;91;D;45;91;9;27;16;22;60;13;36;29;10;4;16;16;11;56;18;1;0;37;94;2;20;15;18;52;15;33;12;9;6;17;22;22;58;18;1;0
400975026;L;Suns;1;0;1;1;91;115;V;37;94;2;20;15;18;52;15;33;12;9;6;17;22;22;58;18;1;0;45;91;9;27;16;22;60;13;36;29;10;4;16;16;11;56;18;1;0
400975027;Vis;Bulls;0;0;1;2;94;143;D;35;99;13;36;11;15;53;13;27;18;7;2;15;24;12;32;17;1;1;53;91;16;36;21;21;53;6;43;36;11;11;11;7;26;50;15;0;0
400975027;L;Warriors;1;2;0;0;143;94;V;53;91;16;36;21;21;53;6;43;36;11;11;11;7;26;50;15;0;0;35;99;13;36;11;15;53;13;27;18;7;2;15;24;12;32;17;1;1
400975028;Vis;Spurs;1;2;0;1;106;86;V;39;81;6;25;22;25;52;8;37;22;8;7;11;16;4;50;19;1;0;31;84;4;25;20;26;52;14;28;20;7;4;14;17;9;38;19;1;0
400975028;L;Hornets;0;1;1;2;86;106;D;31;84;4;25;20;26;52;14;28;20;7;4;14;17;9;38;19;1;0;39;81;6;25;22;25;52;8;37;22;8;7;11;16;4;50;19;1;0
400975029;Vis;Magic;0;0;0;1;111;130;V;39;86;12;31;21;31;50;7;34;22;8;5;10;10;15;40;17;0;0;48;95;16;34;18;20;56;11;42;35;7;2;11;10;16;42;22;0;0
400975029;L;76ers;0;1;0;0;130;111;D;48;95;16;34;18;20;56;11;42;35;7;2;11;10;16;42;22;0;0;39;86;12;31;21;31;50;7;34;22;8;5;10;10;15;40;17;0;0
400975030;Vis;Trail Blazers;1;1;0;2;108;105;D;41;80;9;24;17;22;47;6;35;18;3;6;16;25;5;48;16;0;0;41;89;8;23;15;16;46;7;30;20;9;4;11;15;7;24;17;2;1
400975030;L;Wizards;0;2;1;1;105;108;V;41;89;8;23;15;16;46;7;30;20;9;4;11;15;7;24;17;2;1;41;80;9;24;17;22;47;6;35;18;3;6;16;25;5;48;16;0;0
400975031;Vis;Raptors;0;2;0;0;112;78;V;46;84;13;32;7;9;51;11;35;31;10;3;16;8;15;50;22;0;1;26;75;6;27;20;23;41;7;25;18;9;1;19;25;8;26;15;0;0
400975031;L;Hawks;0;0;0;2;78;112;D;26;75;6;27;20;23;41;7;25;18;9;1;19;25;8;26;15;0;0;46;84;13;32;7;9;51;11;35;31;10;3;16;8;15;50;22;0;1
400975032;Vis;Celtics;0;2;0;2;108;98;D;45;80;10;25;8;9;34;4;26;22;8;4;15;14;9;42;13;0;0;38;78;7;23;15;15;42;10;26;20;9;2;20;16;7;40;14;0;0
400975032;L;Pacers;0;2;0;2;98;108;V;38;78;7;23;15;15;42;10;26;20;9;2;20;16;7;40;14;0;0;45;80;10;25;8;9;34;4;26;22;8;4;15;14;9;42;13;0;0
400975033;Vis;Knicks;0;0;1;2;102;117;D;42;85;4;17;14;19;55;6;34;29;4;3;18;25;6;58;20;0;1;41;94;18;47;17;22;51;9;33;30;12;6;8;11;19;42;15;0;0
400975033;L;Rockets;1;2;0;0;117;102;V;41;94;18;47;17;22;51;9;33;30;12;6;8;11;19;42;15;0;0;42;85;4;17;14;19;55;6;34;29;4;3;18;25;6;58;20;0;1
400975034;Vis;Thunder;1;1;1;0;81;97;V;29;80;13;35;10;13;47;8;31;24;12;1;17;18;14;24;15;1;0;37;75;15;35;8;11;48;8;35;25;11;5;17;16;10;36;18;0;0
400975034;L;Mavericks;1;0;1;1;97;81;D;37;75;15;35;8;11;48;8;35;25;11;5;17;16;10;36;18;0;0;29;80;13;35;10;13;47;8;31;24;12;1;17;18;14;24;15;1;0
400975035;Vis;Pelicans;1;1;1;2;95;110;D;34;84;11;31;16;23;54;9;36;24;2;9;17;20;15;36;24;1;0;39;94;10;33;22;27;63;11;33;30;11;6;10;3;14;38;24;1;0
400975035;L;Warriors;1;2;1;1;110;95;V;39;94;10;33;22;27;63;11;33;30;11;6;10;3;14;38;24;1;0;34;84;11;31;16;23;54;9;36;24;2;9;17;20;15;36;24;1;0
400975036;Vis;Bucks;0;2;1;1;108;121;D;41;77;8;21;18;23;48;8;32;19;5;6;17;27;17;54;21;0;0;46;81;18;32;11;19;36;5;25;31;8;2;10;21;4;48;19;1;0
400975036;L;Jazz;1;1;0;2;121;108;V;46;81;18;32;11;19;36;5;25;31;8;2;10;21;4;48;19;1;0;41;77;8;21;18;23;48;8;32;19;5;6;17;27;17;54;21;0;0
400975037;Vis;Clippers;1;1;1;0;97;95;D;38;80;9;28;12;13;46;6;31;23;11;5;18;17;16;46;13;1;0;38;83;11;21;8;9;43;8;29;19;9;8;18;15;7;32;17;0;0
400975037;L;Kings;1;0;1;1;95;97;V;38;83;11;21;8;9;43;8;29;19;9;8;18;15;7;32;17;0;0;38;80;9;28;12;13;46;6;31;23;11;5;18;17;16;46;13;1;0
400975038;Vis;Heat;0;1;0;0;100;93;V;34;75;13;32;19;23;48;1;44;19;9;5;13;12;7;36;14;0;0;33;89;14;33;13;16;56;7;40;25;10;2;15;9;0;30;18;0;0
400975038;L;Bulls;0;0;0;1;93;100;D;33;89;14;33;13;16;56;7;40;25;10;2;15;9;0;30;18;0;0;34;75;13;32;19;23;48;1;44;19;9;5;13;12;7;36;14;0;0
400975039;Vis;Suns;1;0;1;2;108;119;D;43;85;13;26;9;12;40;11;26;25;6;1;16;28;4;50;20;0;0;49;93;9;21;12;17;54;19;29;24;12;5;14;16;12;66;14;0;0
400975039;L;Timberwolves;1;2;1;0;119;108;V;49;93;9;21;12;17;54;19;29;24;12;5;14;16;12;66;14;0;0;43;85;13;26;9;12;40;11;26;25;6;1;16;28;4;50;20;0;0
400975040;Vis;Nets;0;0;1;0;98;88;V;33;74;13;29;19;23;53;12;31;19;7;7;19;23;21;40;22;0;0;32;80;8;25;16;18;42;11;24;15;8;3;14;9;13;36;24;0;0
400975040;L;Grizzlies;1;0;0;0;88;98;D;32;80;8;25;16;18;42;11;24;15;8;3;14;9;13;36;24;0;0;33;74;13;29;19;23;53;12;31;19;7;7;19;23;21;40;22;0;0
400975041;Vis;Magic;0;0;0;2;109;121;D;40;92;16;41;13;16;44;10;25;22;4;9;15;27;13;34;23;0;0;42;79;15;26;22;26;52;8;35;25;7;8;16;14;22;32;18;0;0
400975041;L;Pacers;0;2;0;0;121;109;V;42;79;15;26;22;26;52;8;35;25;7;8;16;14;22;32;18;0;0;40;92;16;41;13;16;44;10;25;22;4;9;15;27;13;34;23;0;0
400975042;Vis;Cavaliers;0;2;0;1;113;91;V;41;86;15;37;16;20;51;11;35;25;7;3;12;14;15;42;21;0;0;36;96;3;28;16;20;62;22;31;15;6;2;14;21;4;54;18;0;0
400975042;L;76ers;0;1;0;2;91;113;D;36;96;3;28;16;20;62;22;31;15;6;2;14;21;4;54;18;0;0;41;86;15;37;16;20;51;11;35;25;7;3;12;14;15;42;21;0;0
400975043;Vis;Pistons;0;1;0;2;118;108;V;44;85;11;25;19;23;45;8;32;26;8;2;8;8;17;54;19;1;0;40;77;16;33;12;21;46;5;31;27;2;4;17;26;14;44;23;0;0
400975043;L;Celtics;0;2;0;1;108;118;D;40;77;16;33;12;21;46;5;31;27;2;4;17;26;14;44;23;0;0;44;85;11;25;19;23;45;8;32;26;8;2;8;8;17;54;19;1;0
400975044;Vis;Trail Blazers;1;1;0;0;103;91;V;37;83;7;21;22;26;54;5;40;18;10;3;12;10;2;40;22;1;0;35;88;5;15;16;22;55;14;37;13;3;3;13;13;0;38;20;3;0
400975044;L;Knicks;0;0;1;1;91;103;D;35;88;5;15;16;22;55;14;37;13;3;3;13;13;0;38;20;3;0;37;83;7;21;22;26;54;5;40;18;10;3;12;10;2;40;22;1;0
400975045;Vis;Nets;0;0;1;2;103;117;D;40;86;10;39;13;17;48;6;37;24;5;4;14;24;11;54;19;2;0;42;86;20;50;13;20;53;8;34;31;8;4;15;18;3;40;19;0;0
400975045;L;Rockets;1;2;0;0;117;103;V;42;86;20;50;13;20;53;8;34;31;8;4;15;18;3;40;19;0;0;40;86;10;39;13;17;48;6;37;24;5;4;14;24;11;54;19;2;0
400975046;Vis;Mavericks;1;0;1;2;108;115;D;41;85;14;32;12;17;45;4;36;25;7;0;11;17;11;46;19;0;0;43;82;10;24;19;21;45;4;39;27;7;5;10;13;21;36;16;3;0
400975046;L;Spurs;1;2;1;0;115;108;V;43;82;10;24;19;21;45;4;39;27;7;5;10;13;21;36;16;3;0;41;85;14;32;12;17;45;4;36;25;7;0;11;17;11;46;19;0;0
400975047;Vis;Kings;1;0;1;2;110;106;D;42;79;9;17;17;21;39;11;25;27;7;6;15;14;13;62;15;0;0;40;80;16;37;10;14;46;9;27;31;9;6;15;25;19;42;15;0;0
400975047;L;Warriors;1;2;1;0;106;110;V;40;80;16;37;10;14;46;9;27;31;9;6;15;25;19;42;15;0;0;42;79;9;17;17;21;39;11;25;27;7;6;15;14;13;62;15;0;0
400975048;Vis;Lakers;1;0;1;1;115;120;V;44;91;11;30;16;24;52;12;31;23;10;5;16;16;23;46;29;0;0;41;85;10;28;28;30;49;10;34;19;7;3;17;17;13;54;22;0;0
400975048;L;Clippers;1;1;1;0;120;115;D;41;85;10;28;28;30;49;10;34;19;7;3;17;17;13;54;22;0;0;44;91;11;30;16;24;52;12;31;23;10;5;16;16;23;46;29;0;0
400975049;Vis;Heat;0;1;0;2;97;108;V;37;84;10;31;13;20;48;8;34;24;7;5;15;23;6;42;19;0;0;40;81;11;33;17;23;53;5;40;21;12;2;14;16;17;48;17;1;0
400975049;L;Cavaliers;0;2;0;1;108;97;D;40;81;11;33;17;23;53;5;40;21;12;2;14;16;17;48;17;1;0;37;84;10;31;13;20;48;8;34;24;7;5;15;23;6;42;19;0;0
400975050;Vis;Suns;1;0;0;0;104;99;V;38;87;11;30;17;23;67;13;44;25;4;4;15;17;6;44;12;0;0;38;94;16;40;7;10;47;9;32;27;11;7;9;15;18;32;20;0;0
400975050;L;Bulls;0;0;1;0;99;104;D;38;94;16;40;7;10;47;9;32;27;11;7;9;15;18;32;20;0;0;38;87;11;30;17;23;67;13;44;25;4;4;15;17;6;44;12;0;0
400975051;Vis;Wizards;0;2;1;2;92;89;V;36;83;10;28;10;17;53;9;35;23;5;4;7;4;20;40;16;0;0;35;85;10;30;9;14;56;13;36;27;3;1;10;15;10;40;17;0;0
400975051;L;Timberwolves;1;2;0;2;89;92;D;35;85;10;30;9;14;56;13;36;27;3;1;10;15;10;40;17;0;0;36;83;10;28;10;17;53;9;35;23;5;4;7;4;20;40;16;0;0
400975052;Vis;Nuggets;1;1;1;1;77;106;V;28;78;7;34;14;16;47;12;30;13;6;4;18;28;6;32;13;0;0;42;87;14;32;8;9;51;9;34;24;7;6;11;9;4;46;20;0;0
400975052;L;Jazz;1;1;1;1;106;77;D;42;87;14;32;8;9;51;9;34;24;7;6;11;9;4;46;20;0;0;28;78;7;34;14;16;47;12;30;13;6;4;18;28;6;32;13;0;0
400975053;Vis;Bucks;0;2;1;0;112;87;D;42;71;9;22;19;31;46;1;37;27;13;5;12;12;17;52;22;2;0;31;77;5;17;20;29;50;9;31;15;5;2;18;23;12;34;21;0;0
400975053;L;Kings;1;0;0;2;87;112;V;31;77;5;17;20;29;50;9;31;15;5;2;18;23;12;34;21;0;0;42;71;9;22;19;31;46;1;37;27;13;5;12;12;17;52;22;2;0
400975054;Vis;Suns;1;0;0;1;107;131;V;39;84;7;22;22;28;44;8;29;21;11;4;21;24;8;54;19;1;0;51;89;13;28;16;21;50;5;39;31;11;6;19;22;15;62;22;1;1
400975054;L;Pistons;0;1;1;0;131;107;D;51;89;13;28;16;21;50;5;39;31;11;6;19;22;15;62;22;1;1;39;84;7;22;22;28;44;8;29;21;11;4;21;24;8;54;19;1;0
400975055;Vis;Thunder;1;1;0;0;108;121;V;38;96;12;32;20;30;62;21;27;17;8;5;13;16;10;46;20;1;0;45;76;13;30;18;26;45;2;35;28;9;7;14;17;12;52;22;0;0
400975055;L;Magic;0;0;1;1;121;108;D;45;76;13;30;18;26;45;2;35;28;9;7;14;17;12;52;22;0;0;38;96;12;32;20;30;62;21;27;17;8;5;13;16;10;46;20;1;0
400975056;Vis;Wizards;0;2;0;1;113;118;V;36;89;9;22;32;37;46;7;28;22;8;4;11;14;9;34;42;0;0;37;81;3;18;41;64;79;21;43;23;6;8;17;17;7;54;27;2;0
400975056;L;76ers;0;1;0;2;118;113;D;37;81;3;18;41;64;79;21;43;23;6;8;17;17;7;54;27;2;0;36;89;9;22;32;37;46;7;28;22;8;4;11;14;9;34;42;0;0
400975057;Vis;Heat;0;1;0;0;86;115;D;32;84;10;38;12;20;38;9;22;21;13;4;15;21;8;32;20;1;0;44;73;5;13;22;26;55;8;44;26;10;5;20;18;5;58;20;0;0
400975057;L;Knicks;0;0;0;1;115;86;V;44;73;5;13;22;26;55;8;44;26;10;5;20;18;5;58;20;0;0;32;84;10;38;12;20;38;9;22;21;13;4;15;21;8;32;20;1;0
400975058;Vis;Hornets;0;1;0;2;113;126;D;37;79;9;19;30;35;47;7;29;26;6;2;13;15;12;40;17;0;0;52;98;14;32;8;11;49;11;28;24;6;2;9;11;10;60;23;0;0
400975058;L;Raptors;0;2;0;1;126;113;V;52;98;14;32;8;11;49;11;28;24;6;2;9;11;10;60;23;0;0;37;79;9;19;30;35;47;7;29;26;6;2;13;15;12;40;17;0;0
400975059;Vis;Pacers;0;2;1;2;97;118;D;42;88;7;28;6;6;38;6;30;18;9;7;14;20;7;60;17;1;0;42;86;18;40;16;21;57;10;39;26;9;0;15;20;7;48;10;0;0
400975059;L;Rockets;1;2;0;2;118;97;V;42;86;18;40;16;21;57;10;39;26;9;0;15;20;7;48;10;0;0;42;88;7;28;6;6;38;6;30;18;9;7;14;20;7;60;17;1;0
400975060;Vis;Timberwolves;1;2;1;1;120;102;V;47;81;9;23;17;19;48;10;34;30;10;1;18;19;15;40;14;1;1;39;84;14;35;10;11;34;8;20;27;8;2;17;21;21;44;17;2;0
400975060;L;Pelicans;1;1;1;2;102;120;D;39;84;14;35;10;11;34;8;20;27;8;2;17;21;21;44;17;2;0;47;81;9;23;17;19;48;10;34;30;10;1;18;19;15;40;14;1;1
400975061;Vis;Nets;0;0;1;0;109;104;V;42;90;11;29;14;25;62;14;38;25;5;1;14;11;19;58;21;2;0;39;84;9;27;17;21;46;7;37;26;5;3;11;13;18;46;23;0;0
400975061;L;Mavericks;1;0;0;0;104;109;D;39;84;9;27;17;21;46;7;37;26;5;3;11;13;18;46;23;0;0;42;90;11;29;14;25;62;14;38;25;5;1;14;11;19;58;21;2;0
400975062;Vis;Grizzlies;1;0;1;2;95;104;D;35;77;11;22;14;16;41;11;26;21;4;1;17;21;9;34;19;2;0;38;75;8;20;20;24;44;5;27;22;9;5;12;17;10;42;17;1;0
400975062;L;Spurs;1;2;1;0;104;95;V;38;75;8;20;20;24;44;5;27;22;9;5;12;17;10;42;17;1;0;35;77;11;22;14;16;41;11;26;21;4;1;17;21;9;34;19;2;0
400975063;Vis;Warriors;1;2;1;0;127;123;V;47;94;12;30;21;28;62;12;37;30;10;4;22;19;19;52;19;0;0;47;95;9;24;20;25;45;7;27;30;12;5;17;12;19;68;23;0;0
400975063;L;Lakers;1;0;1;2;123;127;D;47;95;9;24;20;25;45;7;27;30;12;5;17;12;19;68;23;0;0;47;94;12;30;21;28;62;12;37;30;10;4;22;19;19;52;19;0;0
400975064;Vis;Cavaliers;0;2;0;0;121;114;D;41;79;18;39;21;27;49;12;28;30;9;5;20;27;15;40;20;0;0;41;79;12;31;20;24;37;8;21;24;9;4;18;16;15;50;20;2;0
400975064;L;Hawks;0;0;0;2;114;121;V;41;79;12;31;20;24;37;8;21;24;9;4;18;16;15;50;20;2;0;41;79;18;39;21;27;49;12;28;30;9;5;20;27;15;40;20;0;0
400975065;Vis;76ers;0;1;0;2;97;108;D;35;84;16;32;11;18;53;15;30;24;11;1;19;13;15;36;22;2;0;40;79;12;29;16;20;46;7;33;25;7;7;17;17;6;44;20;0;0
400975065;L;Celtics;0;2;0;1;108;97;V;40;79;12;29;16;20;46;7;33;25;7;7;17;17;6;44;20;0;0;35;84;16;32;11;18;53;15;30;24;11;1;19;13;15;36;22;2;0
400975066;Vis;Bulls;0;0;1;1;110;111;D;44;82;9;24;13;21;47;6;34;25;4;4;11;17;5;56;27;0;0;38;83;12;31;23;31;52;11;33;22;7;4;12;9;19;42;19;1;0
400975066;L;Nuggets;1;1;0;0;111;110;V;38;83;12;31;23;31;52;11;33;22;7;4;12;9;19;42;19;1;0;44;82;9;24;13;21;47;6;34;25;4;4;11;17;5;56;27;0;0
400975067;Vis;Bucks;0;2;1;1;103;91;D;42;87;6;20;13;15;42;5;30;19;11;5;10;14;16;46;20;0;1;35;83;6;23;15;17;55;10;40;17;5;3;19;29;0;42;14;2;0
400975067;L;Trail Blazers;1;1;0;2;91;103;V;35;83;6;23;15;17;55;10;40;17;5;3;19;29;0;42;14;2;0;42;87;6;20;13;15;42;5;30;19;11;5;10;14;16;46;20;0;1
400975068;Vis;Jazz;1;1;1;1;126;107;V;49;85;17;35;11;14;38;10;23;38;13;2;13;16;12;54;20;0;0;38;70;10;29;21;30;42;10;26;23;8;6;19;24;10;42;16;1;0
400975068;L;Clippers;1;1;1;1;107;126;D;38;70;10;29;21;30;42;10;26;23;8;6;19;24;10;42;16;1;0;49;85;17;35;11;14;38;10;23;38;13;2;13;16;12;54;20;0;0
400975069;Vis;Warriors;1;2;0;0;133;112;V;55;88;12;24;11;11;49;7;35;46;9;11;19;23;19;70;16;1;0;44;96;11;28;13;18;41;13;22;23;9;4;15;22;20;58;15;0;0
400975069;L;Magic;0;0;1;2;112;133;D;44;96;11;28;13;18;41;13;22;23;9;4;15;22;20;58;15;0;0;55;88;12;24;11;11;49;7;35;46;9;11;19;23;19;70;16;1;0
400975070;Vis;Pacers;0;2;0;2;115;120;D;45;102;8;26;17;22;60;15;31;21;7;5;11;19;10;44;17;1;0;48;97;10;32;14;21;58;12;35;29;6;8;12;15;14;70;18;1;0
400975070;L;Raptors;0;2;0;2;120;115;V;48;97;10;32;14;21;58;12;35;29;6;8;12;15;14;70;18;1;0;45;102;8;26;17;22;60;15;31;21;7;5;11;19;10;44;17;1;0
400975071;Vis;Pistons;0;1;0;2;91;109;D;35;79;9;30;12;19;45;4;28;20;7;5;15;17;6;38;21;1;0;43;89;7;21;16;19;55;16;33;28;12;6;11;11;11;54;20;1;0
400975071;L;Wizards;0;2;0;1;109;91;V;43;89;7;21;16;19;55;16;33;28;12;6;11;11;11;54;20;1;0;35;79;9;30;12;19;45;4;28;20;7;5;15;17;6;38;21;1;0
400975072;Vis;Hornets;0;1;0;1;100;105;V;38;79;5;20;19;21;43;10;30;21;9;5;22;23;16;44;24;2;0;39;80;14;35;13;21;49;9;30;25;8;4;22;26;5;36;24;1;0
400975072;L;Heat;0;1;0;1;105;100;D;39;80;14;35;13;21;49;9;30;25;8;4;22;26;5;36;24;1;0;38;79;5;20;19;21;43;10;30;21;9;5;22;23;16;44;24;2;0
400975073;Vis;Kings;1;0;0;0;107;106;V;45;85;6;18;11;14;47;8;35;29;5;10;12;15;5;64;15;0;0;42;90;13;36;9;13;48;8;30;30;8;2;9;14;15;46;16;1;0
400975073;L;Bulls;0;0;1;0;106;107;D;42;90;13;36;9;13;48;8;30;30;8;2;9;14;15;46;16;1;0;45;85;6;18;11;14;47;8;35;29;5;10;12;15;5;64;15;0;0
400975074;Vis;Spurs;1;2;1;0;95;79;V;31;70;11;27;22;32;55;7;36;20;8;5;15;18;12;28;18;0;0;30;74;5;15;14;18;42;8;30;19;8;6;16;20;10;32;26;0;0
400975074;L;Grizzlies;1;0;1;2;79;95;D;30;74;5;15;14;18;42;8;30;19;8;6;16;20;10;32;26;0;0;31;70;11;27;22;32;55;7;36;20;8;5;15;18;12;28;18;0;0
400975075;Vis;Timberwolves;1;2;1;1;107;111;V;39;76;12;24;17;21;34;6;20;26;7;5;17;17;9;44;20;0;0;41;79;8;26;21;22;46;13;29;28;7;7;19;21;16;52;24;0;0
