Partido;Local;Equipo;Conferencia;Nivel;ConfRival;NivelRival;Puntos;Ptsencontra;Ganador;T2A;T2I;T3A;T3I;TLA;TLI;Reb;RebO;RebD;Asist;Robos;Tapones;Perdidas;Ptsperdida;Ptscontrataque;Ptszona;Faltas;Tecnicas;Intecionales;T2AR;T2IR;T3AR;T3IR;TLAR;TLIR;RebR;RebOR;RebDR;AsistR;RobosR;TaponesR;PerdidasR;PtsperdidaR;PtscontrataqueR;PtszonaR;FaltasR;TecnicasR;IntencionalesR
400975047;1;Warriors;1;2;1;0;106;110;1;40;80;16;37;10;14;46;9;27;31;9;6;15;25;19;42;15;0;0;42;79;9;17;17;21;39;11;25;27;7;6;15;14;13;62;15;0;0
400975048;0;Lakers;1;0;1;1;115;120;1;44;91;11;30;16;24;52;12;31;23;10;5;16;16;23;46;29;0;0;41;85;10;28;28;30;49;10;34;19;7;3;17;17;13;54;22;0;0
400975048;1;Clippers;1;1;1;0;120;115;0;41;85;10;28;28;30;49;10;34;19;7;3;17;17;13;54;22;0;0;44;91;11;30;16;24;52;12;31;23;10;5;16;16;23;46;29;0;0
400975049;0;Heat;0;1;0;2;97;108;1;37;84;10;31;13;20;48;8;34;24;7;5;15;23;6;42;19;0;0;40;81;11;33;17;23;53;5;40;21;12;2;14;16;17;48;17;1;0
400975049;1;Cavaliers;0;2;0;1;108;97;0;40;81;11;33;17;23;53;5;40;21;12;2;14;16;17;48;17;1;0;37;84;10;31;13;20;48;8;34;24;7;5;15;23;6;42;19;0;0
400975050;0;Suns;1;0;0;0;104;99;1;38;87;11;30;17;23;67;13;44;25;4;4;15;17;6;44;12;0;0;38;94;16;40;7;10;47;9;32;27;11;7;9;15;18;32;20;0;0
400975050;1;Bulls;0;0;1;0;99;104;0;38;94;16;40;7;10;47;9;32;27;11;7;9;15;18;32;20;0;0;38;87;11;30;17;23;67;13;44;25;4;4;15;17;6;44;12;0;0
400975051;0;Wizards;0;2;1;2;92;89;1;36;83;10;28;10;17;53;9;35;23;5;4;7;4;20;40;16;0;0;35;85;10;30;9;14;56;13;36;27;3;1;10;15;10;40;17;0;0
400975051;1;Timberwolves;1;2;0;2;89;92;0;35;85;10;30;9;14;56;13;36;27;3;1;10;15;10;40;17;0;0;36;83;10;28;10;17;53;9;35;23;5;4;7;4;20;40;16;0;0
400975052;0;Nuggets;1;1;1;1;77;106;1;28;78;7;34;14;16;47;12;30;13;6;4;18;28;6;32;13;0;0;42;87;14;32;8;9;51;9;34;24;7;6;11;9;4;46;20;0;0
400975052;1;Jazz;1;1;1;1;106;77;0;42;87;14;32;8;9;51;9;34;24;7;6;11;9;4;46;20;0;0;28;78;7;34;14;16;47;12;30;13;6;4;18;28;6;32;13;0;0
400975053;0;Bucks;0;2;1;0;112;87;0;42;71;9;22;19;31;46;1;37;27;13;5;12;12;17;52;22;2;0;31;77;5;17;20;29;50;9;31;15;5;2;18;23;12;34;21;0;0
400975053;1;Kings;1;0;0;2;87;112;1;31;77;5;17;20;29;50;9;31;15;5;2;18;23;12;34;21;0;0;42;71;9;22;19;31;46;1;37;27;13;5;12;12;17;52;22;2;0
400975054;0;Suns;1;0;0;1;107;131;1;39;84;7;22;22;28;44;8;29;21;11;4;21;24;8;54;19;1;0;51;89;13;28;16;21;50;5;39;31;11;6;19;22;15;62;22;1;1
400975054;1;Pistons;0;1;1;0;131;107;0;51;89;13;28;16;21;50;5;39;31;11;6;19;22;15;62;22;1;1;39;84;7;22;22;28;44;8;29;21;11;4;21;24;8;54;19;1;0
400975055;0;Thunder;1;1;0;0;108;121;1;38;96;12;32;20;30;62;21;27;17;8;5;13;16;10;46;20;1;0;45;76;13;30;18;26;45;2;35;28;9;7;14;17;12;52;22;0;0
400975055;1;Magic;0;0;1;1;121;108;0;45;76;13;30;18;26;45;2;35;28;9;7;14;17;12;52;22;0;0;38;96;12;32;20;30;62;21;27;17;8;5;13;16;10;46;20;1;0
400975056;0;Wizards;0;2;0;1;113;118;1;36;89;9;22;32;37;46;7;28;22;8;4;11;14;9;34;42;0;0;37;81;3;18;41;64;79;21;43;23;6;8;17;17;7;54;27;2;0
400975056;1;76ers;0;1;0;2;118;113;0;37;81;3;18;41;64;79;21;43;23;6;8;17;17;7;54;27;2;0;36;89;9;22;32;37;46;7;28;22;8;4;11;14;9;34;42;0;0
400975057;0;Heat;0;1;0;0;86;115;0;32;84;10;38;12;20;38;9;22;21;13;4;15;21;8;32;20;1;0;44;73;5;13;22;26;55;8;44;26;10;5;20;18;5;58;20;0;0
400975057;1;Knicks;0;0;0;1;115;86;1;44;73;5;13;22;26;55;8;44;26;10;5;20;18;5;58;20;0;0;32;84;10;38;12;20;38;9;22;21;13;4;15;21;8;32;20;1;0
400975058;0;Hornets;0;1;0;2;113;126;0;37;79;9;19;30;35;47;7;29;26;6;2;13;15;12;40;17;0;0;52;98;14;32;8;11;49;11;28;24;6;2;9;11;10;60;23;0;0
400975058;1;Raptors;0;2;0;1;126;113;1;52;98;14;32;8;11;49;11;28;24;6;2;9;11;10;60;23;0;0;37;79;9;19;30;35;47;7;29;26;6;2;13;15;12;40;17;0;0
400975059;0;Pacers;0;2;1;2;97;118;0;42;88;7;28;6;6;38;6;30;18;9;7;14;20;7;60;17;1;0;42;86;18;40;16;21;57;10;39;26;9;0;15;20;7;48;10;0;0
400975059;1;Rockets;1;2;0;2;118;97;1;42;86;18;40;16;21;57;10;39;26;9;0;15;20;7;48;10;0;0;42;88;7;28;6;6;38;6;30;18;9;7;14;20;7;60;17;1;0
400975060;0;Timberwolves;1;2;1;1;120;102;1;47;81;9;23;17;19;48;10;34;30;10;1;18;19;15;40;14;1;1;39;84;14;35;10;11;34;8;20;27;8;2;17;21;21;44;17;2;0
400975060;1;Pelicans;1;1;1;2;102;120;0;39;84;14;35;10;11;34;8;20;27;8;2;17;21;21;44;17;2;0;47;81;9;23;17;19;48;10;34;30;10;1;18;19;15;40;14;1;1
400975061;0;Nets;0;0;1;0;109;104;1;42;90;11;29;14;25;62;14;38;25;5;1;14;11;19;58;21;2;0;39;84;9;27;17;21;46;7;37;26;5;3;11;13;18;46;23;0;0
400975061;1;Mavericks;1;0;0;0;104;109;0;39;84;9;27;17;21;46;7;37;26;5;3;11;13;18;46;23;0;0;42;90;11;29;14;25;62;14;38;25;5;1;14;11;19;58;21;2;0
400975062;0;Grizzlies;1;0;1;2;95;104;0;35;77;11;22;14;16;41;11;26;21;4;1;17;21;9;34;19;2;0;38;75;8;20;20;24;44;5;27;22;9;5;12;17;10;42;17;1;0
400975062;1;Spurs;1;2;1;0;104;95;1;38;75;8;20;20;24;44;5;27;22;9;5;12;17;10;42;17;1;0;35;77;11;22;14;16;41;11;26;21;4;1;17;21;9;34;19;2;0
400975063;0;Warriors;1;2;1;0;127;123;1;47;94;12;30;21;28;62;12;37;30;10;4;22;19;19;52;19;0;0;47;95;9;24;20;25;45;7;27;30;12;5;17;12;19;68;23;0;0
400975063;1;Lakers;1;0;1;2;123;127;0;47;95;9;24;20;25;45;7;27;30;12;5;17;12;19;68;23;0;0;47;94;12;30;21;28;62;12;37;30;10;4;22;19;19;52;19;0;0
400975064;0;Cavaliers;0;2;0;0;121;114;0;41;79;18;39;21;27;49;12;28;30;9;5;20;27;15;40;20;0;0;41;79;12;31;20;24;37;8;21;24;9;4;18;16;15;50;20;2;0
400975064;1;Hawks;0;0;0;2;114;121;1;41;79;12;31;20;24;37;8;21;24;9;4;18;16;15;50;20;2;0;41;79;18;39;21;27;49;12;28;30;9;5;20;27;15;40;20;0;0
400975065;0;76ers;0;1;0;2;97;108;0;35;84;16;32;11;18;53;15;30;24;11;1;19;13;15;36;22;2;0;40;79;12;29;16;20;46;7;33;25;7;7;17;17;6;44;20;0;0
400975065;1;Celtics;0;2;0;1;108;97;1;40;79;12;29;16;20;46;7;33;25;7;7;17;17;6;44;20;0;0;35;84;16;32;11;18;53;15;30;24;11;1;19;13;15;36;22;2;0
400975066;0;Bulls;0;0;1;1;110;111;0;44;82;9;24;13;21;47;6;34;25;4;4;11;17;5;56;27;0;0;38;83;12;31;23;31;52;11;33;22;7;4;12;9;19;42;19;1;0
400975066;1;Nuggets;1;1;0;0;111;110;1;38;83;12;31;23;31;52;11;33;22;7;4;12;9;19;42;19;1;0;44;82;9;24;13;21;47;6;34;25;4;4;11;17;5;56;27;0;0
400975067;0;Bucks;0;2;1;1;103;91;0;42;87;6;20;13;15;42;5;30;19;11;5;10;14;16;46;20;0;1;35;83;6;23;15;17;55;10;40;17;5;3;19;29;0;42;14;2;0
400975067;1;Trail Blazers;1;1;0;2;91;103;1;35;83;6;23;15;17;55;10;40;17;5;3;19;29;0;42;14;2;0;42;87;6;20;13;15;42;5;30;19;11;5;10;14;16;46;20;0;1
400975068;0;Jazz;1;1;1;1;126;107;1;49;85;17;35;11;14;38;10;23;38;13;2;13;16;12;54;20;0;0;38;70;10;29;21;30;42;10;26;23;8;6;19;24;10;42;16;1;0
400975068;1;Clippers;1;1;1;1;107;126;0;38;70;10;29;21;30;42;10;26;23;8;6;19;24;10;42;16;1;0;49;85;17;35;11;14;38;10;23;38;13;2;13;16;12;54;20;0;0
400975069;0;Warriors;1;2;0;0;133;112;1;55;88;12;24;11;11;49;7;35;46;9;11;19;23;19;70;16;1;0;44;96;11;28;13;18;41;13;22;23;9;4;15;22;20;58;15;0;0
400975069;1;Magic;0;0;1;2;112;133;0;44;96;11;28;13;18;41;13;22;23;9;4;15;22;20;58;15;0;0;55;88;12;24;11;11;49;7;35;46;9;11;19;23;19;70;16;1;0
400975070;0;Pacers;0;2;0;2;115;120;0;45;102;8;26;17;22;60;15;31;21;7;5;11;19;10;44;17;1;0;48;97;10;32;14;21;58;12;35;29;6;8;12;15;14;70;18;1;0
400975070;1;Raptors;0;2;0;2;120;115;1;48;97;10;32;14;21;58;12;35;29;6;8;12;15;14;70;18;1;0;45;102;8;26;17;22;60;15;31;21;7;5;11;19;10;44;17;1;0
400975071;0;Pistons;0;1;0;2;91;109;0;35;79;9;30;12;19;45;4;28;20;7;5;15;17;6;38;21;1;0;43;89;7;21;16;19;55;16;33;28;12;6;11;11;11;54;20;1;0
400975071;1;Wizards;0;2;0;1;109;91;1;43;89;7;21;16;19;55;16;33;28;12;6;11;11;11;54;20;1;0;35;79;9;30;12;19;45;4;28;20;7;5;15;17;6;38;21;1;0
400975072;0;Hornets;0;1;0;1;100;105;1;38;79;5;20;19;21;43;10;30;21;9;5;22;23;16;44;24;2;0;39;80;14;35;13;21;49;9;30;25;8;4;22;26;5;36;24;1;0
400975072;1;Heat;0;1;0;1;105;100;0;39;80;14;35;13;21;49;9;30;25;8;4;22;26;5;36;24;1;0;38;79;5;20;19;21;43;10;30;21;9;5;22;23;16;44;24;2;0
400975073;0;Kings;1;0;0;0;107;106;1;45;85;6;18;11;14;47;8;35;29;5;10;12;15;5;64;15;0;0;42;90;13;36;9;13;48;8;30;30;8;2;9;14;15;46;16;1;0
400975073;1;Bulls;0;0;1;0;106;107;0;42;90;13;36;9;13;48;8;30;30;8;2;9;14;15;46;16;1;0;45;85;6;18;11;14;47;8;35;29;5;10;12;15;5;64;15;0;0
400975074;0;Spurs;1;2;1;0;95;79;1;31;70;11;27;22;32;55;7;36;20;8;5;15;18;12;28;18;0;0;30;74;5;15;14;18;42;8;30;19;8;6;16;20;10;32;26;0;0
400975074;1;Grizzlies;1;0;1;2;79;95;0;30;74;5;15;14;18;42;8;30;19;8;6;16;20;10;32;26;0;0;31;70;11;27;22;32;55;7;36;20;8;5;15;18;12;28;18;0;0
400975075;0;Timberwolves;1;2;1;1;107;111;1;39;76;12;24;17;21;34;6;20;26;7;5;17;17;9;44;20;0;0;41;79;8;26;21;22;46;13;29;28;7;7;19;21;16;52;24;0;0
400975075;1;Thunder;1;1;1;2;111;107;0;41;79;8;26;21;22;46;13;29;28;7;7;19;21;16;52;24;0;0;39;76;12;24;17;21;34;6;20;26;7;5;17;17;9;44;20;0;0
400975076;0;Pelicans;1;1;1;1;108;114;1;42;87;15;30;9;15;48;6;36;28;4;7;10;15;10;38;20;1;0;42;85;12;30;18;25;53;8;38;25;7;3;9;8;14;48;15;1;0
400975076;1;Jazz;1;1;1;1;114;108;0;42;85;12;30;18;25;53;8;38;25;7;3;9;8;14;48;15;1;0;42;87;15;30;9;15;48;6;36;28;4;7;10;15;10;38;20;1;0
400975077;0;Suns;1;0;0;2;111;116;1;48;101;7;24;8;11;60;16;31;24;8;1;12;13;8;60;19;2;0;42;80;14;31;18;23;39;4;27;32;8;6;9;6;6;38;16;0;0
400975077;1;Celtics;0;2;1;0;116;111;0;42;80;14;31;18;23;39;4;27;32;8;6;9;6;6;38;16;0;0;48;101;7;24;8;11;60;16;31;24;8;1;12;13;8;60;19;2;0
400975078;0;Clippers;1;1;1;0;82;108;0;30;86;6;22;16;23;51;11;27;16;8;6;11;13;14;28;20;2;0;36;79;16;35;20;26;61;15;39;24;4;7;17;8;2;32;20;2;0
400975078;1;Mavericks;1;0;1;1;108;82;1;36;79;16;35;20;26;61;15;39;24;4;7;17;8;2;32;20;2;0;30;86;6;22;16;23;51;11;27;16;8;6;11;13;14;28;20;2;0
400975079;0;Hawks;0;0;0;0;114;102;0;47;99;10;27;10;14;54;13;34;18;12;5;10;9;4;54;19;3;0;34;82;17;42;17;21;54;12;34;26;1;8;19;24;7;28;18;2;0
400975079;1;Nets;0;0;0;0;102;114;1;34;82;17;42;17;21;54;12;34;26;1;8;19;24;7;28;18;2;0;47;99;10;27;10;14;54;13;34;18;12;5;10;9;4;54;19;3;0
400975080;0;Grizzlies;1;0;0;2;111;116;1;43;84;13;23;12;14;43;6;30;31;6;4;13;21;10;38;19;0;0;42;75;11;24;21;23;35;1;30;24;8;7;11;15;12;54;14;0;0
400975080;1;Cavaliers;0;2;1;0;116;111;0;42;75;11;24;21;23;35;1;30;24;8;7;11;15;12;54;14;0;0;43;84;13;23;12;14;43;6;30;31;6;4;13;21;10;38;19;0;0
400975081;0;Pistons;0;1;0;1;103;108;1;34;78;9;31;26;32;48;7;29;20;8;2;19;12;7;34;27;0;0;35;86;10;28;28;32;57;17;30;27;7;4;18;17;5;36;24;0;1
400975081;1;76ers;0;1;0;1;108;103;0;35;86;10;28;28;32;57;17;30;27;7;4;18;17;5;36;24;0;1;34;78;9;31;26;32;48;7;29;20;8;2;19;12;7;34;27;0;0
400975082;0;Kings;1;0;0;2;104;109;1;37;77;11;24;19;21;41;6;27;20;7;1;17;13;2;40;28;1;0;34;69;6;19;35;42;43;9;27;20;9;6;15;17;13;40;18;1;0
400975082;1;Bucks;0;2;1;0;109;104;0;34;69;6;19;35;42;43;9;27;20;9;6;15;17;13;40;18;1;0;37;77;11;24;19;21;41;6;27;20;7;1;17;13;2;40;28;1;0
400975083;0;Lakers;1;0;1;1;100;115;0;38;86;9;30;15;21;60;17;35;21;5;2;21;28;13;52;24;1;0;40;87;12;31;23;28;46;9;30;26;8;6;12;21;9;56;19;0;0
400975083;1;Nuggets;1;1;1;0;115;100;1;40;87;12;31;23;28;46;9;30;26;8;6;12;21;9;56;19;0;0;38;86;9;30;15;21;60;17;35;21;5;2;21;28;13;52;24;1;0
400975084;0;Pelicans;1;1;1;1;123;116;0;45;86;15;31;18;25;55;4;44;22;2;3;12;12;12;56;16;0;1;47;105;11;35;11;11;51;9;35;20;6;3;5;7;4;56;17;2;1
400975084;1;Trail Blazers;1;1;1;1;116;123;1;47;105;11;35;11;11;51;9;35;20;6;3;5;7;4;56;17;2;1;45;86;15;31;18;25;55;4;44;22;2;3;12;12;12;56;16;0;1
400975085;0;Magic;0;0;0;0;105;100;1;37;82;6;28;25;29;51;8;34;19;8;3;12;15;12;54;11;0;0;43;93;5;15;9;10;49;10;35;18;4;4;14;19;4;56;24;0;0
400975085;1;Knicks;0;0;0;0;100;105;0;43;93;5;15;9;10;49;10;35;18;4;4;14;19;4;56;24;0;0;37;82;6;28;25;29;51;8;34;19;8;3;12;15;12;54;11;0;0
400975086;0;Warriors;1;2;0;1;123;95;1;47;84;11;30;18;24;56;7;34;32;4;4;10;9;14;58;14;2;0;33;81;14;37;15;17;37;5;23;17;5;4;12;14;0;32;15;0;0
400975086;1;Heat;0;1;1;2;95;123;0;33;81;14;37;15;17;37;5;23;17;5;4;12;14;0;32;15;0;0;47;84;11;30;18;24;56;7;34;32;4;4;10;9;14;58;14;2;0
400975087;0;Clippers;1;1;1;2;106;112;0;37;73;15;34;17;22;43;8;29;21;3;7;16;13;2;34;26;0;0;38;88;8;26;28;31;51;14;28;22;9;1;7;9;13;44;16;0;0
400975087;1;Timberwolves;1;2;1;1;112;106;1;38;88;8;26;28;31;51;14;28;22;9;1;7;9;13;44;16;0;0;37;73;15;34;17;22;43;8;29;21;3;7;16;13;2;34;26;0;0
400975088;0;Spurs;1;2;1;1;87;90;0;31;76;8;28;17;23;50;8;31;14;11;9;17;10;11;36;24;2;0;37;87;6;22;10;21;62;15;32;21;8;2;20;15;13;52;19;1;0
400975088;1;Thunder;1;1;1;2;90;87;1;37;87;6;22;10;21;62;15;32;21;8;2;20;15;13;52;19;1;0;31;76;8;28;17;23;50;8;31;14;11;9;17;10;11;36;24;2;0
400975089;0;Rockets;1;2;1;0;118;95;1;45;90;14;37;14;17;48;7;36;17;10;4;15;18;12;54;23;0;0;32;84;9;28;22;30;60;11;34;16;9;6;21;27;17;42;22;1;0
400975089;1;Lakers;1;0;1;2;95;118;0;32;84;9;28;22;30;60;11;34;16;9;6;21;27;17;42;22;1;0;45;90;14;37;14;17;48;7;36;17;10;4;15;18;12;54;23;0;0
400975090;0;Magic;0;0;0;1;94;104;1;36;82;10;32;12;14;46;5;35;24;5;5;20;29;10;44;30;3;1;34;84;3;17;33;40;59;11;41;17;13;5;15;9;19;50;18;0;1
400975090;1;Hornets;0;1;0;0;104;94;0;34;84;3;17;33;40;59;11;41;17;13;5;15;9;19;50;18;0;1;36;82;10;32;12;14;46;5;35;24;5;5;20;29;10;44;30;3;1
400975091;0;Knicks;0;0;0;2;97;115;0;40;91;6;23;11;16;50;15;28;26;4;2;18;26;5;54;15;0;0;46;86;11;26;12;15;49;7;37;28;10;5;16;18;31;48;20;0;0
400975091;1;Pacers;0;2;0;0;115;97;1;46;86;11;26;12;15;49;7;37;28;10;5;16;18;31;48;20;0;0;40;91;6;23;11;16;50;15;28;26;4;2;18;26;5;54;15;0;0
400975092;0;Suns;1;0;0;1;115;101;1;44;91;10;22;17;22;50;15;31;25;10;9;11;14;2;46;14;0;0;39;91;7;30;16;16;54;13;34;23;9;6;14;22;9;52;22;1;1
400975092;1;76ers;0;1;1;0;101;115;0;39;91;7;30;16;16;54;13;34;23;9;6;14;22;9;52;22;1;1;44;91;10;22;17;22;50;15;31;25;10;9;11;14;2;46;14;0;0
400975093;0;Nets;0;0;0;0;110;90;1;41;85;15;36;13;15;58;12;40;29;7;6;24;16;18;40;28;1;0;30;82;9;30;21;27;46;9;29;18;9;2;18;23;6;30;19;0;0
400975093;1;Hawks;0;0;0;0;90;110;0;30;82;9;30;21;27;46;9;29;18;9;2;18;23;6;30;19;0;0;41;85;15;36;13;15;58;12;40;29;7;6;24;16;18;40;28;1;0
400975094;0;Bucks;0;2;0;2;100;111;0;35;78;9;21;21;24;33;3;25;17;6;2;10;16;12;34;17;1;0;43;78;10;22;15;19;52;8;37;25;5;3;15;22;10;60;20;1;0
400975094;1;Celtics;0;2;0;2;111;100;1;43;78;10;22;15;19;52;8;37;25;5;3;15;22;10;60;20;1;0;35;78;9;21;21;24;33;3;25;17;6;2;10;16;12;34;17;1;0
400975095;0;Cavaliers;0;2;0;0;113;91;1;42;81;13;36;16;17;48;5;41;22;6;2;8;6;7;34;13;0;0;34;82;9;34;14;18;44;10;33;21;4;5;11;16;10;34;16;0;0
400975095;1;Bulls;0;0;0;2;91;113;0;34;82;9;34;14;18;44;10;33;21;4;5;11;16;10;34;16;0;0;42;81;13;36;16;17;48;5;41;22;6;2;8;6;7;34;13;0;0
400975096;0;Timberwolves;1;2;1;0;92;95;1;35;79;4;17;18;19;37;7;27;17;9;2;9;14;8;48;16;1;0;34;72;6;21;21;24;49;6;35;22;6;8;16;16;24;40;22;0;0
400975096;1;Grizzlies;1;0;1;2;95;92;0;34;72;6;21;21;24;49;6;35;22;6;8;16;16;24;40;22;0;0;35;79;4;17;18;19;37;7;27;17;9;2;9;14;8;48;16;1;0
400975097;0;Warriors;1;2;1;1;125;115;1;45;87;16;33;19;27;46;5;35;36;14;5;17;22;35;44;17;4;0;45;91;16;39;9;15;56;11;36;33;11;4;21;29;20;50;26;2;0
400975097;1;Pelicans;1;1;1;2;115;125;0;45;91;16;39;9;15;56;11;36;33;11;4;21;29;20;50;26;2;0;45;87;16;33;19;27;46;5;35;36;14;5;17;22;35;44;17;4;0
400975098;0;Nuggets;1;1;1;0;105;122;1;38;91;14;36;15;23;56;15;34;25;5;5;7;9;24;42;19;0;0;49;86;12;26;12;17;47;5;37;26;4;6;7;6;17;64;18;0;0
400975098;1;Mavericks;1;0;1;1;122;105;0;49;86;12;26;12;17;47;5;37;26;4;6;7;6;17;64;18;0;0;38;91;14;36;15;23;56;15;34;25;5;5;7;9;24;42;19;0;0
400975099;0;Pistons;0;1;1;2;93;96;0;35;85;8;27;15;24;52;7;35;15;8;2;10;9;13;40;22;0;0;35;82;14;31;12;12;54;10;41;30;2;7;17;14;3;34;20;0;0
400975099;1;Spurs;1;2;0;1;96;93;1;35;82;14;31;12;12;54;10;41;30;2;7;17;14;3;34;20;0;0;35;85;8;27;15;24;52;7;35;15;8;2;10;9;13;40;22;0;0
400975100;0;Wizards;0;2;1;1;69;116;1;23;80;4;20;19;23;37;12;19;9;8;2;13;16;4;24;21;0;0;43;76;16;34;14;18;61;10;42;29;9;3;16;7;18;50;20;1;0
400975100;1;Jazz;1;1;0;2;116;69;0;43;76;16;34;14;18;61;10;42;29;9;3;16;7;18;50;20;1;0;23;80;4;20;19;23;37;12;19;9;8;2;13;16;4;24;21;0;0
400975101;0;Suns;1;0;0;2;113;126;1;37;75;9;24;30;38;45;0;35;23;7;4;17;17;25;44;24;4;0;44;92;15;36;23;26;52;8;34;30;13;4;18;24;15;42;28;0;0
400975101;1;Raptors;0;2;1;0;126;113;0;44;92;15;36;23;26;52;8;34;30;13;4;18;24;15;42;28;0;0;37;75;9;24;30;38;45;0;35;23;7;4;17;17;25;44;24;4;0
400975102;0;Jazz;1;1;1;1;94;100;0;34;79;11;33;15;21;42;9;26;18;16;5;18;18;6;40;21;0;0;39;81;4;18;18;26;59;12;34;18;11;6;19;16;11;58;18;1;0
400975102;1;Thunder;1;1;1;1;100;94;1;39;81;4;18;18;26;59;12;34;18;11;6;19;16;11;58;18;1;0;34;79;11;33;15;21;42;9;26;18;16;5;18;18;6;40;21;0;0
400975103;0;Wizards;0;2;1;1;106;92;1;42;89;11;25;11;14;51;11;33;20;16;6;10;16;16;34;22;2;0;32;78;12;27;16;21;50;7;34;18;2;5;19;23;0;26;20;0;0
400975103;1;Trail Blazers;1;1;0;2;92;106;0;32;78;12;27;16;21;50;7;34;18;2;5;19;23;0;26;20;0;0;42;89;11;25;11;14;51;11;33;20;16;6;10;16;16;34;22;2;0
400975104;0;Kings;1;0;0;2;95;101;1;39;86;10;32;7;13;51;9;36;25;15;5;14;22;18;48;20;0;0;37;78;14;39;13;21;51;7;36;28;5;3;15;18;6;36;10;2;0
400975104;1;Cavaliers;0;2;1;0;101;95;0;37;78;14;39;13;21;51;7;36;28;5;3;15;18;6;36;10;2;0;39;86;10;32;7;13;51;9;36;25;15;5;14;22;18;48;20;0;0
400975105;0;Bulls;0;0;0;2;96;98;0;39;83;10;26;8;16;54;11;35;18;3;5;16;19;15;44;15;0;0;39;87;12;34;8;10;48;7;32;21;7;5;13;13;12;26;14;1;0
400975105;1;Pacers;0;2;0;0;98;96;1;39;87;12;34;8;10;48;7;32;21;7;5;13;13;12;26;14;1;0;39;83;10;26;8;16;54;11;35;18;3;5;16;19;15;44;15;0;0
400975106;0;Hawks;0;0;0;0;106;110;0;40;93;11;27;15;20;56;11;38;25;7;3;19;20;10;42;16;0;0;46;98;6;28;12;18;60;13;39;17;9;7;17;21;6;62;23;0;0
400975106;1;Magic;0;0;0;0;110;106;1;46;98;6;28;12;18;60;13;39;17;9;7;17;21;6;62;23;0;0;40;93;11;27;15;20;56;11;38;25;7;3;19;20;10;42;16;0;0
400975107;0;Mavericks;1;0;0;2;90;97;1;34;86;9;28;13;17;51;6;39;19;7;5;11;5;11;32;12;2;0;36;87;12;34;13;17;60;9;44;25;8;8;12;10;17;34;15;1;0
400975107;1;Celtics;0;2;1;0;97;90;0;36;87;12;34;13;17;60;9;44;25;8;8;12;10;17;34;15;1;0;34;86;9;28;13;17;51;6;39;19;7;5;11;5;11;32;12;2;0
400975108;0;Grizzlies;1;0;0;0;88;99;0;29;70;12;28;18;22;33;4;23;14;8;5;15;24;8;22;24;0;0;35;67;9;14;20;27;51;10;32;22;8;3;19;25;6;34;21;2;0
400975108;1;Knicks;0;0;1;0;99;88;1;35;67;9;14;20;27;51;10;32;22;8;3;19;25;6;34;21;2;0;29;70;12;28;18;22;33;4;23;14;8;5;15;24;8;22;24;0;0
400975109;0;Warriors;1;2;0;1;101;87;1;40;84;11;30;10;13;54;8;39;26;8;12;15;7;24;44;20;0;0;34;97;6;19;13;17;60;14;35;17;5;3;12;12;7;46;13;0;0
400975109;1;Hornets;0;1;1;2;87;101;0;34;97;6;19;13;17;60;14;35;17;5;3;12;12;7;46;13;0;0;40;84;11;30;10;13;54;8;39;26;8;12;15;7;24;44;20;0;0
400975110;0;Pistons;0;1;0;2;100;104;1;36;87;10;30;18;27;58;17;29;20;5;0;12;9;4;42;20;0;0;39;79;8;22;18;26;50;13;28;22;7;5;12;6;6;44;21;1;0
400975110;1;Bucks;0;2;0;1;104;100;0;39;79;8;22;18;26;50;13;28;22;7;5;12;6;6;44;21;1;0;36;87;10;30;18;27;58;17;29;20;5;0;12;9;4;42;20;0;0
400975111;0;Nuggets;1;1;1;1;114;123;0;41;94;16;35;16;22;50;10;30;22;7;4;9;13;24;44;21;1;0;46;86;12;31;19;29;59;11;38;28;4;5;13;15;13;56;19;2;0
400975111;1;Pelicans;1;1;1;1;123;114;1;46;86;12;31;19;29;59;11;38;28;4;5;13;15;13;56;19;2;0;41;94;16;35;16;22;50;10;30;22;7;4;9;13;24;44;21;1;0
400975112;0;Heat;0;1;1;2;105;117;0;39;72;18;34;9;12;37;6;23;28;7;4;19;21;4;28;16;0;0;46;87;13;25;12;14;42;10;24;30;6;7;11;12;13;54;13;0;0
400975112;1;Spurs;1;2;0;1;117;105;1;46;87;13;25;12;14;42;10;24;30;6;7;11;12;13;54;13;0;0;39;72;18;34;9;12;37;6;23;28;7;4;19;21;4;28;16;0;0
400975113;0;Timberwolves;1;2;1;1;113;107;1;45;82;7;19;16;21;53;8;38;29;4;7;15;24;12;52;17;0;0;44;99;10;32;9;15;50;17;26;23;6;3;9;10;18;60;17;0;0
400975113;1;Clippers;1;1;1;2;107;113;0;44;99;10;32;9;15;50;17;26;23;6;3;9;10;18;60;17;0;0;45;82;7;19;16;21;53;8;38;29;4;7;15;24;12;52;17;0;0
400975114;0;Lakers;1;0;0;1;107;104;1;42;96;11;28;12;24;60;15;29;22;13;7;12;14;11;52;23;0;0;39;81;10;26;16;21;53;7;37;29;3;13;18;25;7;54;26;0;0
400975114;1;76ers;0;1;1;0;104;107;0;39;81;10;26;16;21;53;7;37;29;3;13;18;25;7;54;26;0;0;42;96;11;28;12;24;60;15;29;22;13;7;12;14;11;52;23;0;0
